,date,time,ans,InputID,lv,asg,stp,ope1,slot,card,slot1,slot2,slot3,session,check,jdg,C.S,ST.S,N.S,SS.S,O.S,validity,trial,amount,sentence,type0,type2,formula_order,story,type,story_st,relation_st,formula_st,q,counts,strategy
2384,2017/10/30,14:40:25,321,31410011,1,2,3,CHECK,0,0,1,2,3,1509342016,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,15,F*
2390,2017/10/30,14:40:38,321,31410011,1,3,3,CHECK,0,0,1,2,3,1509342026,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_3,15,n
2396,2017/10/30,14:40:52,321,31410011,1,4,3,CHECK,0,0,1,2,3,1509342038,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_4,15,n
2402,2017/10/30,14:41:04,321,31410011,1,5,3,CHECK,0,0,1,2,3,1509342053,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_5,15,n
2408,2017/10/30,14:41:19,321,31410011,2,1,3,CHECK,0,0,1,2,3,1509342067,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_1,15,F*
2414,2017/10/30,14:41:27,321,31410011,2,2,3,CHECK,0,0,1,2,3,1509342080,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_2,15,F*
2420,2017/10/30,14:41:39,621,31410011,2,3,3,CHECK,0,0,1,2,6,1509342088,1,f,1,1,1,1,0,4,1,,,,,,,,,r,,2_3,15,r
2443,2017/10/30,14:42:25,321,31410011,2,4,13,CHECK,0,0,1,2,3,1509342119,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_4,15,n
2449,2017/10/30,14:42:44,321,31410011,2,5,3,CHECK,0,0,1,2,3,1509342146,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_5,15,n
2455,2017/10/30,14:43:19,321,31410011,3,1,3,CHECK,0,0,1,2,3,1509342166,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_1,15,r
2465,2017/10/30,14:43:38,321,31410011,3,2,7,CHECK,0,0,1,2,3,1509342199,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_2,15,n
2471,2017/10/30,14:43:51,321,31410011,3,3,3,CHECK,0,0,1,2,3,1509342219,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_3,15,r
2477,2017/10/30,14:43:59,321,31410011,3,4,3,CHECK,0,0,1,2,3,1509342232,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_4,15,n
2483,2017/10/30,14:44:08,321,31410011,3,5,3,CHECK,0,0,1,2,3,1509342240,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_5,15,n
2489,2017/10/30,14:41:37,321,31610007,1,1,3,CHECK,0,0,1,2,3,1509342072,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,15,F*
2495,2017/10/30,14:41:48,321,31610007,1,2,3,CHECK,0,0,1,2,3,1509342098,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,15,F*
2501,2017/10/30,14:41:54,321,31610007,1,3,3,CHECK,0,0,1,2,3,1509342109,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,15,F*
2507,2017/10/30,14:42:03,321,31610007,1,4,3,CHECK,0,0,1,2,3,1509342115,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,15,F*
2513,2017/10/30,14:42:12,321,31610007,1,5,3,CHECK,0,0,1,2,3,1509342124,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,15,F*
2519,2017/10/30,14:42:30,321,31610007,2,1,3,CHECK,0,0,1,2,3,1509342134,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_1,15,F*
2525,2017/10/30,14:42:42,321,31610007,2,2,3,CHECK,0,0,1,2,3,1509342151,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_2,15,F*
2531,2017/10/30,14:42:53,321,31610007,2,3,3,CHECK,0,0,1,2,3,1509342162,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_3,15,F*
2537,2017/10/30,14:43:05,321,31610007,2,4,3,CHECK,0,0,1,2,3,1509342174,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_4,15,F*
2543,2017/10/30,14:46:17,321,31610007,2,5,3,CHECK,0,0,1,2,3,1509342368,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_5,15,F*
2549,2017/10/30,14:46:32,534,31610007,3,1,3,CHECK,0,0,4,3,5,1509342380,1,f,0,0,1,1,1,3,1,,,,,,,,,,,3_1,15,n
2658,2017/10/30,14:49:06,543,31610007,3,2,5,CHECK,0,0,3,4,5,1509342533,1,f,0,0,1,1,1,3,1,,,,,,,,,,,3_2,15,n
2692,2017/10/30,14:50:11,413,31610007,3,3,5,CHECK,0,0,3,1,4,1509342576,1,f,0,0,1,0,1,2,1,,,,,,,,,,,3_3,15,n
2711,2017/10/30,14:50:34,345,31610007,3,4,3,CHECK,0,0,5,4,3,1509342623,1,f,0,0,1,1,1,3,1,,,,,,,,,,,3_4,15,n
2723,2017/10/30,14:50:53,325,31610007,3,5,3,CHECK,0,0,5,2,3,1509342641,1,f,0,0,1,0,0,1,1,,,,,,,,,,,3_5,15,n
2738,2017/10/30,14:38:25,321,31610079,1,1,3,CHECK,0,0,1,2,3,1509341896,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_1,10,r
2744,2017/10/30,14:38:37,321,31610079,1,2,3,CHECK,0,0,1,2,3,1509341906,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_2,10,r
2750,2017/10/30,14:38:46,321,31610079,1,3,3,CHECK,0,0,1,2,3,1509341917,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_3,10,r
2756,2017/10/30,14:38:55,321,31610079,1,4,3,CHECK,0,0,1,2,3,1509341926,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_4,10,r
2764,2017/10/30,14:39:04,321,31610079,1,5,5,CHECK,0,0,1,2,3,1509341935,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_5,10,n
2770,2017/10/30,14:39:14,321,31610079,2,1,3,CHECK,0,0,1,2,3,1509341946,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_1,10,n
2776,2017/10/30,14:39:20,321,31610079,2,2,3,CHECK,0,0,1,2,3,1509341954,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_2,10,F*
2782,2017/10/30,14:39:29,321,31610079,2,3,3,CHECK,0,0,1,2,3,1509341961,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_3,10,F*
2788,2017/10/30,14:39:39,321,31610079,2,4,3,CHECK,0,0,1,2,3,1509341969,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_4,10,r
2796,2017/10/30,14:39:55,421,31610079,2,5,5,CHECK,0,0,1,2,4,1509341980,1,f,0,1,0,1,1,3,1,,,,,,,,,,F*,2_5,10,F*
2807,2017/10/30,14:34:51,321,31210101,1,1,3,CHECK,0,0,1,2,3,1509341669,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,15,F*
2813,2017/10/30,14:35:01,321,31210101,1,2,3,CHECK,0,0,1,2,3,1509341692,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,15,F*
2821,2017/10/30,14:35:15,321,31210101,1,3,5,CHECK,0,0,1,2,3,1509341701,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_3,15,n
2827,2017/10/30,14:35:29,321,31210101,1,4,3,CHECK,0,0,1,2,3,1509341716,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_4,15,r
2833,2017/10/30,14:35:39,321,31210101,1,5,3,CHECK,0,0,1,2,3,1509341730,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_5,15,r
2839,2017/10/30,14:36:05,321,31210101,2,1,3,CHECK,0,0,1,2,3,1509341743,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_1,15,n
2847,2017/10/30,14:36:17,321,31210101,2,2,5,CHECK,0,0,1,2,3,1509341766,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_2,15,n
2853,2017/10/30,14:36:25,321,31210101,2,3,3,CHECK,0,0,1,2,3,1509341778,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_3,15,n
2861,2017/10/30,14:36:39,321,31210101,2,4,5,CHECK,0,0,1,2,3,1509341786,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_4,15,n
2869,2017/10/30,14:36:48,321,31210101,2,5,5,CHECK,0,0,1,2,3,1509341800,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_5,15,r
2875,2017/10/30,14:37:00,453,31210101,3,1,3,CHECK,0,0,3,5,4,1509341811,1,f,0,0,1,1,1,3,1,,,,,,,,,r,,3_1,15,r
2932,2017/10/30,14:38:31,325,31210101,3,2,11,CHECK,0,0,5,2,3,1509341890,1,f,0,0,1,0,0,1,1,,,,,,,,,,,3_2,15,n
2943,2017/10/30,14:38:47,321,31210101,3,3,5,CHECK,0,0,1,2,3,1509341916,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_3,15,n
2951,2017/10/30,14:38:59,321,31210101,3,4,5,CHECK,0,0,1,2,3,1509341928,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_4,15,n
2957,2017/10/30,14:39:10,321,31210101,3,5,3,CHECK,0,0,1,2,3,1509341940,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_5,15,n
2963,2017/10/30,14:43:46,321,31410170,1,1,3,CHECK,0,0,1,2,3,1509342212,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,15,F*
2969,2017/10/30,14:44:06,341,31410170,1,2,3,CHECK,0,0,1,4,3,1509342236,1,f,0,0,1,0,1,2,1,,,,,,,,,,F*,1_2,15,F*
2979,2017/10/30,14:44:43,321,31410170,1,3,3,CHECK,0,0,1,2,3,1509342273,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,15,F*
2985,2017/10/30,14:44:58,321,31410170,1,4,3,CHECK,0,0,1,2,3,1509342284,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,15,F*
2991,2017/10/30,14:45:08,321,31410170,1,5,3,CHECK,0,0,1,2,3,1509342299,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,15,F*
2997,2017/10/30,14:45:22,321,31410170,2,1,3,CHECK,0,0,1,2,3,1509342311,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_1,15,F*
3003,2017/10/30,14:45:34,321,31410170,2,2,3,CHECK,0,0,1,2,3,1509342323,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_2,15,F*
3009,2017/10/30,14:45:44,321,31410170,2,3,3,CHECK,0,0,1,2,3,1509342334,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_3,15,F*
3015,2017/10/30,14:45:56,321,31410170,2,4,3,CHECK,0,0,1,2,3,1509342344,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_4,15,F*
3021,2017/10/30,14:46:05,321,31410170,2,5,3,CHECK,0,0,1,2,3,1509342357,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_5,15,F*
3027,2017/10/30,14:46:26,453,31410170,3,1,3,CHECK,0,0,3,5,4,1509342374,1,f,0,0,1,1,1,3,1,,,,,,,,,,F*,3_1,15,F*
3049,2017/10/30,14:48:03,321,31410170,3,2,3,CHECK,0,0,1,2,3,1509342471,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_2,15,r
3055,2017/10/30,14:48:12,321,31410170,3,3,3,CHECK,0,0,1,2,3,1509342484,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_3,15,r
3061,2017/10/30,14:48:24,324,31410170,3,4,3,CHECK,0,0,4,2,3,1509342493,1,f,0,1,0,1,1,3,1,,,,,,,,,r,,3_4,15,r
3070,2017/10/30,14:48:47,321,31410170,3,5,3,CHECK,0,0,1,2,3,1509342513,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_5,15,r
3076,2017/10/30,14:42:34,321,31610164,1,1,3,CHECK,0,0,1,2,3,1509342132,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,15,F*
3084,2017/10/30,14:42:52,321,31610164,1,2,5,CHECK,0,0,1,2,3,1509342155,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_2,15,n
3090,2017/10/30,14:43:06,321,31610164,1,3,3,CHECK,0,0,1,2,3,1509342173,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,15,F*
3096,2017/10/30,14:43:53,321,31610164,1,4,3,CHECK,0,0,1,2,3,1509342187,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,15,F*
3102,2017/10/30,14:44:05,321,31610164,1,5,3,CHECK,0,0,1,2,3,1509342234,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,15,F*
3109,2017/10/30,14:44:20,321,31610164,2,1,3,CHECK,0,0,1,2,3,1509342247,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_1,15,F*
3115,2017/10/30,14:44:33,321,31610164,2,2,3,CHECK,0,0,1,2,3,1509342261,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_2,15,F*
3121,2017/10/30,14:44:45,321,31610164,2,3,3,CHECK,0,0,1,2,3,1509342274,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_3,15,F*
3127,2017/10/30,14:44:57,321,31610164,2,4,3,CHECK,0,0,1,2,3,1509342286,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_4,15,n
3133,2017/10/30,14:45:07,321,31610164,2,5,3,CHECK,0,0,1,2,3,1509342298,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_5,15,F*
3139,2017/10/30,14:45:40,321,31610164,3,1,3,CHECK,0,0,1,2,3,1509342310,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_1,15,s
3145,2017/10/30,14:45:51,321,31610164,3,2,3,CHECK,0,0,1,2,3,1509342341,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_2,15,s
3151,2017/10/30,14:46:02,321,31610164,3,3,3,CHECK,0,0,1,2,3,1509342351,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_3,15,s
3157,2017/10/30,14:46:14,321,31610164,3,4,3,CHECK,0,0,1,2,3,1509342363,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_4,15,r
3167,2017/10/30,14:46:25,321,31610164,3,5,7,CHECK,0,0,1,2,3,1509342375,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_5,15,n
3173,2017/10/30,14:45:21,321,31710167,1,1,3,CHECK,0,0,1,2,3,1509342302,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_1,15,n
3179,2017/10/30,14:45:33,321,31710167,1,2,3,CHECK,0,0,1,2,3,1509342322,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,15,F*
3185,2017/10/30,14:45:40,341,31710167,1,3,3,CHECK,0,0,1,4,3,1509342334,1,f,0,0,1,0,1,2,1,,,,,,,,,,F*,1_3,15,F*
3194,2017/10/30,14:46:00,421,31710167,1,4,3,CHECK,0,0,1,2,4,1509342346,1,f,0,1,0,1,1,3,1,,,,,,,,s,,,1_4,15,s
3203,2017/10/30,14:46:14,321,31710167,1,5,3,CHECK,0,0,1,2,3,1509342364,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,15,F*
3209,2017/10/30,14:46:28,321,31710167,2,1,3,CHECK,0,0,1,2,3,1509342377,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_1,15,n
3215,2017/10/30,14:46:37,341,31710167,2,2,3,CHECK,0,0,1,4,3,1509342389,1,f,0,0,1,0,1,2,1,,,,,,,,,,F*,2_2,15,F*
3228,2017/10/30,14:46:53,321,31710167,2,3,5,CHECK,0,0,1,2,3,1509342402,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_3,15,n
3234,2017/10/30,14:47:04,321,31710167,2,4,3,CHECK,0,0,1,2,3,1509342414,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_4,15,F*
3240,2017/10/30,14:47:14,321,31710167,2,5,3,CHECK,0,0,1,2,3,1509342425,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_5,15,F*
3248,2017/10/30,14:47:27,354,31710167,3,1,5,CHECK,0,0,4,5,3,1509342436,1,f,0,0,1,1,1,3,1,,,,,,,,,,,3_1,15,n
3531,2017/10/30,14:52:54,321,31710167,3,2,7,CHECK,0,0,1,2,3,1509342762,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_2,15,n
3537,2017/10/30,14:53:04,321,31710167,3,3,3,CHECK,0,0,1,2,3,1509342776,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_3,15,r
3545,2017/10/30,14:53:14,321,31710167,3,4,5,CHECK,0,0,1,2,3,1509342784,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_4,15,n
3555,2017/10/30,14:53:26,321,31710167,3,5,7,CHECK,0,0,1,2,3,1509342794,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_5,15,n
3561,2017/10/30,14:25:02,321,31510074,1,1,3,CHECK,0,0,1,2,3,1509341087,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,15,F*
3567,2017/10/30,14:25:12,321,31510074,1,2,3,CHECK,0,0,1,2,3,1509341104,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,15,F*
3573,2017/10/30,14:25:22,321,31510074,1,3,3,CHECK,0,0,1,2,3,1509341113,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_3,15,r
3579,2017/10/30,14:25:34,321,31510074,1,4,3,CHECK,0,0,1,2,3,1509341123,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_4,15,n
3585,2017/10/30,14:25:45,321,31510074,1,5,3,CHECK,0,0,1,2,3,1509341134,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,15,F*
3591,2017/10/30,14:26:07,321,31510074,2,1,3,CHECK,0,0,1,2,3,1509341150,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_1,15,r
3597,2017/10/30,14:26:16,321,31510074,2,2,3,CHECK,0,0,1,2,3,1509341168,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_2,15,r
3609,2017/10/30,14:28:15,321,31510074,2,3,9,CHECK,0,0,1,2,3,1509341176,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_3,15,n
3615,2017/10/30,14:28:28,321,31510074,2,4,3,CHECK,0,0,1,2,3,1509341296,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_4,15,F*
3621,2017/10/30,14:28:42,321,31510074,2,5,3,CHECK,0,0,1,2,3,1509341309,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_5,15,r
3627,2017/10/30,14:29:08,564,31510074,3,1,3,CHECK,0,0,4,6,5,1509341324,1,f,0,0,1,1,0,2,1,,,,,,,,,,,3_1,15,n
3844,2017/10/30,14:49:49,621,31510074,3,2,3,CHECK,0,0,1,2,6,1509342563,1,f,1,1,1,1,0,4,1,,,,,,,,,,,3_2,15,n
3865,2017/10/30,14:50:41,321,31510074,3,3,3,CHECK,0,0,1,2,3,1509342618,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_3,15,r
3873,2017/10/30,14:50:54,321,31510074,3,4,5,CHECK,0,0,1,2,3,1509342641,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_4,15,n
3879,2017/10/30,14:51:13,321,31510074,3,5,3,CHECK,0,0,1,2,3,1509342655,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_5,15,r
3885,2017/10/30,14:56:38,321,31610044,1,1,3,CHECK,0,0,1,2,3,1509342990,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,15,F*
3891,2017/10/30,14:56:56,321,31610044,1,2,3,CHECK,0,0,1,2,3,1509342999,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,15,F*
3897,2017/10/30,14:57:07,321,31610044,1,3,3,CHECK,0,0,1,2,3,1509343018,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,15,F*
3903,2017/10/30,14:57:21,321,31610044,1,4,3,CHECK,0,0,1,2,3,1509343028,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,15,F*
3909,2017/10/30,14:57:32,321,31610044,1,5,3,CHECK,0,0,1,2,3,1509343042,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,15,F*
3915,2017/10/30,14:58:03,321,31610044,2,1,3,CHECK,0,0,1,2,3,1509343069,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_1,15,F*
3921,2017/10/30,14:59:13,321,31610044,2,2,3,CHECK,0,0,1,2,3,1509343084,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_2,15,F*
3927,2017/10/30,14:59:25,321,31610044,2,3,3,CHECK,0,0,1,2,3,1509343154,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_3,15,F*
3933,2017/10/30,14:59:38,321,31610044,2,4,3,CHECK,0,0,1,2,3,1509343166,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_4,15,F*
3939,2017/10/30,14:59:55,321,31610044,2,5,3,CHECK,0,0,1,2,3,1509343178,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_5,15,F*
3949,2017/10/30,15:18:53,534,31610044,3,1,7,CHECK,0,0,4,3,5,1509344235,1,f,0,0,1,1,1,3,1,,,,,,,,,,,3_1,15,n
4040,2017/10/30,15:22:21,345,31610044,3,2,3,CHECK,0,0,5,4,3,1509344521,1,f,0,0,1,1,1,3,1,,,,,,,,,,,3_2,15,n
4051,2017/10/30,15:22:54,321,31610044,3,3,3,CHECK,0,0,1,2,3,1509344561,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_3,15,n
4057,2017/10/30,15:23:22,321,31610044,3,4,3,CHECK,0,0,1,2,3,1509344583,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_4,15,r
4063,2017/10/30,15:23:37,321,31610044,3,5,3,CHECK,0,0,1,2,3,1509344607,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_5,15,n
4069,2017/10/30,14:39:47,321,72,1,1,3,CHECK,0,0,1,2,3,1509341937,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,15,F*
4075,2017/10/30,14:40:34,324,72,1,2,3,CHECK,0,0,4,2,3,1509341988,1,f,0,1,0,1,1,3,1,,,,,,,,s,,,1_2,15,s
4088,2017/10/30,14:41:26,321,72,1,3,3,CHECK,0,0,1,2,3,1509342046,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,15,F*
4094,2017/10/30,14:42:04,321,72,1,4,3,CHECK,0,0,1,2,3,1509342087,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,15,F*
4100,2017/10/30,14:42:15,321,72,1,5,3,CHECK,0,0,1,2,3,1509342125,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,15,F*
4108,2017/10/30,14:43:11,321,72,2,1,5,CHECK,0,0,1,2,3,1509342139,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_1,15,n
4114,2017/10/30,14:43:36,321,72,2,2,3,CHECK,0,0,1,2,3,1509342192,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_2,15,F*
4120,2017/10/30,14:44:59,621,72,2,3,3,CHECK,0,0,1,2,6,1509342270,1,f,1,1,1,1,0,4,1,,,,,,,,,,F*,2_3,15,F*
4129,2017/10/30,14:45:45,341,72,2,4,3,CHECK,0,0,1,4,3,1509342303,1,f,0,0,1,0,1,2,1,,,,,,,,,,F*,2_4,15,F*
4140,2017/10/30,14:46:05,321,72,2,5,5,CHECK,0,0,1,2,3,1509342352,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_5,15,F*
4146,2017/10/30,14:46:28,453,72,3,1,3,CHECK,0,0,3,5,4,1509342372,1,f,0,0,1,1,1,3,1,,,,,,,,,,F*,3_1,15,F*
4260,2017/10/30,14:53:59,321,72,3,2,3,CHECK,0,0,1,2,3,1509342806,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_2,15,r
4266,2017/10/30,14:54:36,123,72,3,3,3,CHECK,0,0,3,2,1,1509342842,1,f,0,1,1,1,1,4,1,,,,,,,,,r,,3_3,15,r
4277,2017/10/30,14:55:26,321,72,3,4,3,CHECK,0,0,1,2,3,1509342892,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_4,15,r
4283,2017/10/30,14:55:50,321,72,3,5,3,CHECK,0,0,1,2,3,1509342926,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_5,15,r
4289,2017/10/30,14:57:56,321,31710065,1,1,3,CHECK,0,0,1,2,3,1509343063,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,15,F*
4299,2017/10/30,14:58:25,321,31710065,1,2,7,CHECK,0,0,1,2,3,1509343078,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_2,15,n
4305,2017/10/30,14:58:46,321,31710065,1,3,3,CHECK,0,0,1,2,3,1509343106,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,15,F*
4311,2017/10/30,14:59:03,321,31710065,1,4,3,CHECK,0,0,1,2,3,1509343127,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,15,F*
4317,2017/10/30,14:59:16,321,31710065,1,5,3,CHECK,0,0,1,2,3,1509343144,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,15,F*
4325,2017/10/30,14:59:41,321,31710065,2,1,5,CHECK,0,0,1,2,3,1509343160,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_1,15,n
4331,2017/10/30,14:59:54,321,31710065,2,2,3,CHECK,0,0,1,2,3,1509343182,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_2,15,n
4337,2017/10/30,15:00:12,321,31710065,2,3,3,CHECK,0,0,1,2,3,1509343195,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_3,15,F*
4343,2017/10/30,15:00:39,321,31710065,2,4,3,CHECK,0,0,1,2,3,1509343214,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_4,15,F*
4349,2017/10/30,15:00:54,321,31710065,2,5,3,CHECK,0,0,1,2,3,1509343240,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_5,15,F*
4355,2017/10/30,15:01:34,321,31710065,3,1,3,CHECK,0,0,1,2,3,1509343260,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_1,15,r
4361,2017/10/30,15:01:52,321,31710065,3,2,3,CHECK,0,0,1,2,3,1509343295,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_2,15,n
4367,2017/10/30,15:02:12,341,31710065,3,3,3,CHECK,0,0,1,4,3,1509343313,1,f,0,0,1,0,1,2,1,,,,,,,,,,,3_3,15,n
4376,2017/10/30,15:03:07,321,31710065,3,4,3,CHECK,0,0,1,2,3,1509343347,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_4,15,s
4382,2017/10/30,15:03:25,321,31710065,3,5,3,CHECK,0,0,1,2,3,1509343389,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_5,15,s
4388,2017/10/30,14:43:20,321,31710092,1,1,3,CHECK,0,0,1,2,3,1509342191,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,10,F*
4394,2017/10/30,14:43:30,321,31710092,1,2,3,CHECK,0,0,1,2,3,1509342200,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,10,F*
4400,2017/10/30,14:43:38,321,31710092,1,3,3,CHECK,0,0,1,2,3,1509342210,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,10,F*
