,date,time,ans,InputID,lv,asg,stp,ope1,slot,card,slot1,slot2,slot3,session,check,jdg,C.S,ST.S,N.S,SS.S,O.S,validity,trial,amount,sentence,type0,type2,formula_order,story,type,story_st,relation_st,formula_st,q,counts,strategy
4406,2017/10/30,14:43:47,321,31710092,1,4,3,CHECK,0,0,1,2,3,1509342219,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,10,F*
4412,2017/10/30,14:43:55,321,31710092,1,5,3,CHECK,0,0,1,2,3,1509342227,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,10,F*
4418,2017/10/30,14:44:08,321,31710092,2,1,3,CHECK,0,0,1,2,3,1509342238,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_1,10,n
4424,2017/10/30,14:44:18,321,31710092,2,2,3,CHECK,0,0,1,2,3,1509342249,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_2,10,n
4430,2017/10/30,14:44:27,321,31710092,2,3,3,CHECK,0,0,1,2,3,1509342259,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_3,10,n
4436,2017/10/30,14:44:40,321,31710092,2,4,3,CHECK,0,0,1,2,3,1509342268,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_4,10,n
4442,2017/10/30,14:44:48,321,31710092,2,5,3,CHECK,0,0,1,2,3,1509342280,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_5,10,n
4455,2017/10/30,14:49:04,321,31710150,1,1,9,CHECK,0,0,1,2,3,1509342510,2,s,1,1,1,1,1,5,1,,,,,,,,,,,1_1,15,n
4472,2017/10/30,14:50:05,321,31710150,1,2,11,CHECK,0,0,1,2,3,1509342545,4,s,1,1,1,1,1,5,1,,,,,,,,,,,1_2,15,n
4478,2017/10/30,14:50:23,321,31710150,1,3,3,CHECK,0,0,1,2,3,1509342606,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_3,15,n
4484,2017/10/30,14:50:47,321,31710150,1,4,3,CHECK,0,0,1,2,3,1509342624,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_4,15,n
4490,2017/10/30,14:51:01,321,31710150,1,5,3,CHECK,0,0,1,2,3,1509342648,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_5,15,n
4498,2017/10/30,14:51:34,321,31710150,2,1,5,CHECK,0,0,1,2,3,1509342664,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_1,15,r
4504,2017/10/30,14:51:47,321,31710150,2,2,3,CHECK,0,0,1,2,3,1509342695,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_2,15,n
4510,2017/10/30,14:52:11,321,31710150,2,3,3,CHECK,0,0,1,2,3,1509342708,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_3,15,r
4516,2017/10/30,14:52:29,321,31710150,2,4,3,CHECK,0,0,1,2,3,1509342732,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_4,15,r
4522,2017/10/30,14:52:42,321,31710150,2,5,3,CHECK,0,0,1,2,3,1509342750,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_5,15,n
4577,2017/10/30,14:55:37,321,31710150,3,1,43,CHECK,0,0,1,2,3,1509342765,10,s,1,1,1,1,1,5,1,,,,,,,,,,,3_1,15,n
4623,2017/10/30,14:57:37,321,31710150,3,2,33,CHECK,0,0,1,2,3,1509342939,11,s,1,1,1,1,1,5,1,,,,,,,,,,,3_2,15,n
4639,2017/10/30,14:58:16,321,31710150,3,3,11,CHECK,0,0,1,2,3,1509343058,3,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_3,15,r
4651,2017/10/30,14:58:56,321,31710150,3,4,7,CHECK,0,0,1,2,3,1509343097,3,s,1,1,1,1,1,5,1,,,,,,,,,,,3_4,15,n
4657,2017/10/30,14:59:22,321,31710150,3,5,3,CHECK,0,0,1,2,3,1509343137,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_5,15,r
4665,2017/10/30,14:45:13,321,31710148,1,1,5,CHECK,0,0,1,2,3,1509342296,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_1,15,n
4671,2017/10/30,14:45:34,321,31710148,1,2,3,CHECK,0,0,1,2,3,1509342314,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,15,F*
4677,2017/10/30,14:45:52,321,31710148,1,3,3,CHECK,0,0,1,2,3,1509342335,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,15,F*
4683,2017/10/30,14:46:06,321,31710148,1,4,3,CHECK,0,0,1,2,3,1509342353,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,15,F*
4689,2017/10/30,14:46:21,321,31710148,1,5,3,CHECK,0,0,1,2,3,1509342370,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,15,F*
4697,2017/10/30,14:46:47,321,31710148,2,1,5,CHECK,0,0,1,2,3,1509342385,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_1,15,n
4703,2017/10/30,14:47:24,321,31710148,2,2,3,CHECK,0,0,1,2,3,1509342409,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_2,15,n
4709,2017/10/30,14:47:35,321,31710148,2,3,3,CHECK,0,0,1,2,3,1509342444,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_3,15,F*
4715,2017/10/30,14:47:49,321,31710148,2,4,3,CHECK,0,0,1,2,3,1509342455,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_4,15,F*
4724,2017/10/30,14:48:12,321,31710148,2,5,5,CHECK,0,0,1,2,3,1509342470,2,s,1,1,1,1,1,5,1,,,,,,,,,,,2_5,15,n
4924,2017/10/30,14:57:35,321,31710148,3,1,173,CHECK,0,0,1,2,3,1509342495,25,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_1,15,F*
4932,2017/10/30,14:57:54,321,31710148,3,2,5,CHECK,0,0,1,2,3,1509343057,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_2,15,n
4938,2017/10/30,14:58:08,321,31710148,3,3,3,CHECK,0,0,1,2,3,1509343075,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_3,15,n
4944,2017/10/30,14:58:21,321,31710148,3,4,3,CHECK,0,0,1,2,3,1509343088,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_4,15,r
4950,2017/10/30,14:58:33,321,31710148,3,5,3,CHECK,0,0,1,2,3,1509343102,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_5,15,n
4956,2017/10/30,14:18:03,321,31510058,1,1,3,CHECK,0,0,1,2,3,1509340556,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,15,F*
4962,2017/10/30,14:18:50,321,31510058,1,2,3,CHECK,0,0,1,2,3,1509340683,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,15,F*
4968,2017/10/30,14:18:58,321,31510058,1,3,3,CHECK,0,0,1,2,3,1509340731,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,15,F*
4974,2017/10/30,14:19:54,321,31510058,1,4,3,CHECK,0,0,1,2,3,1509340739,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,15,F*
4980,2017/10/30,14:20:00,321,31510058,1,5,3,CHECK,0,0,1,2,3,1509340794,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,15,F*
4986,2017/10/30,14:20:11,321,31510058,2,1,3,CHECK,0,0,1,2,3,1509340803,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_1,15,F*
4995,2017/10/30,14:21:23,321,31510058,2,2,5,CHECK,0,0,1,2,3,1509340812,2,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_2,15,F*
5001,2017/10/30,14:21:48,321,31510058,2,3,3,CHECK,0,0,1,2,3,1509340883,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_3,15,F*
5007,2017/10/30,14:22:32,321,31510058,2,4,3,CHECK,0,0,1,2,3,1509340908,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_4,15,F*
5013,2017/10/30,14:22:44,321,31510058,2,5,3,CHECK,0,0,1,2,3,1509340953,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_5,15,F*
5112,2017/10/30,14:27:37,321,31510058,3,1,83,CHECK,0,0,1,2,3,1509341032,14,s,1,1,1,1,1,5,1,,,,,,,,,,,3_1,15,n
5136,2017/10/30,14:28:51,321,31510058,3,2,17,CHECK,0,0,1,2,3,1509341257,5,s,1,1,1,1,1,5,1,,,,,,,,,,,3_2,15,n
5149,2017/10/30,14:31:20,321,31510058,3,3,9,CHECK,0,0,1,2,3,1509341332,2,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_3,15,s
5155,2017/10/30,14:31:34,321,31510058,3,4,3,CHECK,0,0,1,2,3,1509341481,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_4,15,r
5166,2017/10/30,14:32:00,321,31510058,3,5,7,CHECK,0,0,1,2,3,1509341494,2,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_5,15,r
5174,2017/10/30,14:38:38,321,31710046,1,1,5,CHECK,0,0,1,2,3,1509341889,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_1,15,n
5180,2017/10/30,14:38:48,321,31710046,1,2,3,CHECK,0,0,1,2,3,1509341919,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,15,F*
5186,2017/10/30,14:38:58,321,31710046,1,3,3,CHECK,0,0,1,2,3,1509341928,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,15,F*
5192,2017/10/30,14:39:08,321,31710046,1,4,3,CHECK,0,0,1,2,3,1509341939,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,15,F*
5198,2017/10/30,14:39:15,321,31710046,1,5,3,CHECK,0,0,1,2,3,1509341949,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,15,F*
5213,2017/10/30,14:39:52,321,31710046,2,1,11,CHECK,0,0,1,2,3,1509341957,2,s,1,1,1,1,1,5,1,,,,,,,,,,,2_1,15,n
5219,2017/10/30,14:40:00,321,31710046,2,2,3,CHECK,0,0,1,2,3,1509341993,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_2,15,F*
5225,2017/10/30,14:40:07,321,31710046,2,3,3,CHECK,0,0,1,2,3,1509342000,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_3,15,F*
5234,2017/10/30,14:40:30,321,31710046,2,4,5,CHECK,0,0,1,2,3,1509342008,2,s,1,1,1,1,1,5,1,,,,,,,,s,,,2_4,15,s
5240,2017/10/30,14:40:40,321,31710046,2,5,3,CHECK,0,0,1,2,3,1509342031,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_5,15,F*
5328,2017/10/30,14:45:48,321,31710046,3,1,77,CHECK,0,0,1,2,3,1509342042,9,s,1,1,1,1,1,5,1,,,,,,,,,,,3_1,15,n
5334,2017/10/30,14:46:01,321,31710046,3,2,3,CHECK,0,0,1,2,3,1509342348,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_2,15,n
5340,2017/10/30,14:46:13,321,31710046,3,3,3,CHECK,0,0,1,2,3,1509342361,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_3,15,n
5346,2017/10/30,14:46:24,321,31710046,3,4,3,CHECK,0,0,1,2,3,1509342373,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_4,15,n
5354,2017/10/30,14:46:34,321,31710046,3,5,5,CHECK,0,0,1,2,3,1509342385,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_5,15,n
5360,2017/10/30,14:46:02,321,31710096,1,1,3,CHECK,0,0,1,2,3,1509342347,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,15,F*
5366,2017/10/30,14:46:18,321,31710096,1,2,3,CHECK,0,0,1,2,3,1509342363,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,15,F*
5372,2017/10/30,14:46:27,321,31710096,1,3,3,CHECK,0,0,1,2,3,1509342379,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,15,F*
5378,2017/10/30,14:46:39,321,31710096,1,4,3,CHECK,0,0,1,2,3,1509342388,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,15,F*
5384,2017/10/30,14:46:49,321,31710096,1,5,3,CHECK,0,0,1,2,3,1509342400,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,15,F*
5390,2017/10/30,14:47:05,321,31710096,2,1,3,CHECK,0,0,1,2,3,1509342412,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_1,15,F*
5396,2017/10/30,14:47:15,321,31710096,2,2,3,CHECK,0,0,1,2,3,1509342426,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_2,15,F*
5402,2017/10/30,14:47:27,321,31710096,2,3,3,CHECK,0,0,1,2,3,1509342436,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_3,15,F*
5408,2017/10/30,14:47:38,321,31710096,2,4,3,CHECK,0,0,1,2,3,1509342447,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_4,15,F*
5414,2017/10/30,14:47:45,321,31710096,2,5,3,CHECK,0,0,1,2,3,1509342458,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_5,15,F*
5504,2017/10/30,14:52:38,321,31710096,3,1,75,CHECK,0,0,1,2,3,1509342467,13,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_1,15,F*
5510,2017/10/30,14:53:04,321,31710096,3,2,3,CHECK,0,0,1,2,3,1509342767,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_2,15,s
5518,2017/10/30,14:53:24,321,31710096,3,3,5,CHECK,0,0,1,2,3,1509342785,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_3,15,s
5524,2017/10/30,14:53:42,321,31710096,3,4,3,CHECK,0,0,1,2,3,1509342805,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_4,15,s
5532,2017/10/30,14:53:59,321,31710096,3,5,5,CHECK,0,0,1,2,3,1509342822,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_5,15,s
5543,2017/10/30,14:49:39,321,3161075,1,1,7,CHECK,0,0,1,2,3,1509342502,2,s,1,1,1,1,1,5,1,,,,,,,,,,,1_1,15,n
5549,2017/10/30,14:49:52,321,3161075,1,2,3,CHECK,0,0,1,2,3,1509342581,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,15,F*
5555,2017/10/30,14:50:05,321,3161075,1,3,3,CHECK,0,0,1,2,3,1509342593,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,15,F*
5561,2017/10/30,14:50:22,321,3161075,1,4,3,CHECK,0,0,1,2,3,1509342606,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_4,15,r
5567,2017/10/30,14:50:32,321,3161075,1,5,3,CHECK,0,0,1,2,3,1509342623,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_5,15,r
5573,2017/10/30,14:50:44,321,3161075,2,1,3,CHECK,0,0,1,2,3,1509342634,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_1,15,r
5579,2017/10/30,14:50:55,321,3161075,2,2,3,CHECK,0,0,1,2,3,1509342644,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_2,15,r
5585,2017/10/30,14:51:07,321,3161075,2,3,3,CHECK,0,0,1,2,3,1509342656,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_3,15,r
5591,2017/10/30,14:51:17,321,3161075,2,4,3,CHECK,0,0,1,2,3,1509342667,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_4,15,r
5597,2017/10/30,14:51:26,321,3161075,2,5,3,CHECK,0,0,1,2,3,1509342677,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_5,15,r
5603,2017/10/30,14:54:51,321,3161075,3,1,3,CHECK,0,0,1,2,3,1509342858,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_1,15,r
5611,2017/10/30,14:55:03,321,3161075,3,2,5,CHECK,0,0,1,2,3,1509342891,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_2,15,n
5617,2017/10/30,14:55:13,321,3161075,3,3,3,CHECK,0,0,1,2,3,1509342903,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_3,15,r
5623,2017/10/30,14:55:24,321,3161075,3,4,3,CHECK,0,0,1,2,3,1509342915,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_4,15,n
5629,2017/10/30,14:55:32,321,3161075,3,5,3,CHECK,0,0,1,2,3,1509342925,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_5,15,n
5635,2017/10/30,14:47:55,321,31610135,1,1,3,CHECK,0,0,1,2,3,1509342465,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,15,F*
5641,2017/10/30,14:48:02,321,31610135,1,2,3,CHECK,0,0,1,2,3,1509342476,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,15,F*
5647,2017/10/30,14:48:12,321,31610135,1,3,3,CHECK,0,0,1,2,3,1509342483,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,15,F*
5653,2017/10/30,14:48:19,321,31610135,1,4,3,CHECK,0,0,1,2,3,1509342493,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,15,F*
5661,2017/10/30,14:48:30,321,31610135,1,5,5,CHECK,0,0,1,2,3,1509342499,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,15,F*
5670,2017/10/30,14:48:43,321,31610135,2,1,5,CHECK,0,0,1,2,3,1509342513,2,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_1,15,F*
5676,2017/10/30,14:49:14,321,31610135,2,2,3,CHECK,0,0,1,2,3,1509342524,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_2,15,F*
5685,2017/10/30,14:49:27,321,31610135,2,3,5,CHECK,0,0,1,2,3,1509342555,2,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_3,15,F*
5691,2017/10/30,14:49:53,321,31610135,2,4,3,CHECK,0,0,1,2,3,1509342568,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_4,15,F*
5697,2017/10/30,14:50:02,321,31610135,2,5,3,CHECK,0,0,1,2,3,1509342594,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_5,15,F*
5721,2017/10/30,14:50:52,321,31610135,3,1,19,CHECK,0,0,1,2,3,1509342604,3,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_1,15,r
5730,2017/10/30,14:51:30,321,31610135,3,2,5,CHECK,0,0,1,2,3,1509342653,2,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_2,15,s
5738,2017/10/30,14:51:41,321,31610135,3,3,5,CHECK,0,0,1,2,3,1509342691,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_3,15,n
5744,2017/10/30,14:51:50,321,31610135,3,4,3,CHECK,0,0,1,2,3,1509342702,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_4,15,s
5750,2017/10/30,14:52:01,321,31610135,3,5,3,CHECK,0,0,1,2,3,1509342711,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_5,15,s
5756,2017/10/30,14:42:29,321,31710002,1,1,3,CHECK,0,0,1,2,3,1509342136,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,15,F*
5762,2017/10/30,14:42:38,321,31710002,1,2,3,CHECK,0,0,1,2,3,1509342150,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,15,F*
5771,2017/10/30,14:42:54,321,31710002,1,3,5,CHECK,0,0,1,2,3,1509342159,2,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,15,F*
5779,2017/10/30,14:43:23,321,31710002,1,4,5,CHECK,0,0,1,2,3,1509342176,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_4,15,r
5785,2017/10/30,14:43:44,321,31710002,1,5,3,CHECK,0,0,1,2,3,1509342204,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,15,F*
5791,2017/10/30,14:44:36,321,31710002,2,1,3,CHECK,0,0,1,2,3,1509342227,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_1,15,F*
5799,2017/10/30,14:44:50,321,31710002,2,2,5,CHECK,0,0,1,2,3,1509342276,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_2,15,F*
5805,2017/10/30,14:45:01,321,31710002,2,3,3,CHECK,0,0,1,2,3,1509342291,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_3,15,F*
5811,2017/10/30,14:45:15,321,31710002,2,4,3,CHECK,0,0,1,2,3,1509342302,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_4,15,F*
5817,2017/10/30,14:45:28,321,31710002,2,5,3,CHECK,0,0,1,2,3,1509342316,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_5,15,F*
5860,2017/10/30,14:55:04,321,31710002,3,1,35,CHECK,0,0,1,2,3,1509342770,6,s,1,1,1,1,1,5,1,,,,,,,,,,,3_1,15,n
5869,2017/10/30,14:55:36,321,31710002,3,2,5,CHECK,0,0,1,2,3,1509342917,2,s,1,1,1,1,1,5,1,,,,,,,,,,,3_2,15,n
5879,2017/10/30,14:55:59,321,31710002,3,3,7,CHECK,0,0,1,2,3,1509342940,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_3,15,n
5885,2017/10/30,14:56:15,321,31710002,3,4,3,CHECK,0,0,1,2,3,1509342960,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_4,15,s
5891,2017/10/30,14:56:33,321,31710002,3,5,3,CHECK,0,0,1,2,3,1509342976,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_5,15,s
5897,2017/10/30,14:41:30,321,31610052,1,1,3,CHECK,0,0,1,2,3,1509342080,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,15,F*
5903,2017/10/30,14:41:41,321,31610052,1,2,3,CHECK,0,0,1,2,3,1509342091,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,15,F*
5909,2017/10/30,14:41:51,321,31610052,1,3,3,CHECK,0,0,1,2,3,1509342102,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,15,F*
5915,2017/10/30,14:42:09,321,31610052,1,4,3,CHECK,0,0,1,2,3,1509342112,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,15,F*
5921,2017/10/30,14:42:19,321,31610052,1,5,3,CHECK,0,0,1,2,3,1509342130,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,15,F*
5931,2017/10/30,14:42:42,321,31610052,2,1,5,CHECK,0,0,1,2,3,1509342141,3,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_1,15,F*
5937,2017/10/30,14:42:50,321,31610052,2,2,3,CHECK,0,0,1,2,3,1509342163,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_2,15,F*
5943,2017/10/30,14:43:01,321,31610052,2,3,3,CHECK,0,0,1,2,3,1509342171,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_3,15,F*
5949,2017/10/30,14:44:04,321,31610052,2,4,3,CHECK,0,0,1,2,3,1509342182,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_4,15,F*
5955,2017/10/30,14:44:11,321,31610052,2,5,3,CHECK,0,0,1,2,3,1509342245,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_5,15,F*
5966,2017/10/30,14:45:00,321,31610052,3,1,7,CHECK,0,0,1,2,3,1509342255,2,s,1,1,1,1,1,5,1,,,,,,,,,,,3_1,15,n
5972,2017/10/30,14:45:16,321,31610052,3,2,3,CHECK,0,0,1,2,3,1509342300,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_2,15,s
5980,2017/10/30,14:45:30,321,31610052,3,3,5,CHECK,0,0,1,2,3,1509342316,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_3,15,s
5994,2017/10/30,14:45:55,321,31610052,3,4,9,CHECK,0,0,1,2,3,1509342331,3,s,1,1,1,1,1,5,1,,,,,,,,,,,3_4,15,n
6000,2017/10/30,14:46:06,321,31610052,3,5,3,CHECK,0,0,1,2,3,1509342356,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_5,15,s
6008,2017/10/30,14:47:20,321,31710016,1,1,5,CHECK,0,0,1,2,3,1509342424,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_1,15,r
6014,2017/10/30,14:47:34,321,31710016,1,2,3,CHECK,0,0,1,2,3,1509342441,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,15,F*
6024,2017/10/30,14:48:04,321,31710016,1,3,5,CHECK,0,0,1,2,3,1509342457,3,s,1,1,1,1,1,5,1,,,,,,,,,,,1_3,15,n
6030,2017/10/30,14:49:03,321,31710016,1,4,3,CHECK,0,0,1,2,3,1509342485,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,15,F*
6036,2017/10/30,14:49:19,321,31710016,1,5,3,CHECK,0,0,1,2,3,1509342544,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,15,F*
6048,2017/10/30,14:49:54,321,31710016,2,1,7,CHECK,0,0,1,2,3,1509342563,3,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_1,15,F*
6054,2017/10/30,14:50:18,321,31710016,2,2,3,CHECK,0,0,1,2,3,1509342595,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_2,15,F*
6062,2017/10/30,14:50:44,321,31710016,2,3,5,CHECK,0,0,1,2,3,1509342619,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_3,15,n
6078,2017/10/30,14:51:48,321,31710016,2,4,11,CHECK,0,0,1,2,3,1509342645,3,s,1,1,1,1,1,5,1,,,,,,,,,,,2_4,15,n
6084,2017/10/30,14:52:07,321,31710016,2,5,3,CHECK,0,0,1,2,3,1509342709,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_5,15,F*
6277,2017/10/30,15:37:53,321,31710016,3,1,153,CHECK,0,0,1,2,3,1509342730,38,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_1,15,F*
6283,2017/10/30,15:38:20,321,31710016,3,2,3,CHECK,0,0,1,2,3,1509345474,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_2,15,n
6291,2017/10/30,15:38:37,321,31710016,3,3,5,CHECK,0,0,1,2,3,1509345501,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_3,15,n
6297,2017/10/30,15:38:56,321,31710016,3,4,3,CHECK,0,0,1,2,3,1509345518,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_4,15,n
6303,2017/10/30,15:39:12,321,31710016,3,5,3,CHECK,0,0,1,2,3,1509345537,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_5,15,n
6313,2017/10/30,14:37:49,321,31510156,1,1,7,CHECK,0,0,1,2,3,1509341847,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_1,15,n
6319,2017/10/30,14:38:01,321,31510156,1,2,3,CHECK,0,0,1,2,3,1509341870,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,15,F*
6325,2017/10/30,14:38:15,321,31510156,1,3,3,CHECK,0,0,1,2,3,1509341882,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,15,F*
6331,2017/10/30,14:38:34,321,31510156,1,4,3,CHECK,0,0,1,2,3,1509341896,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,15,F*
